,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
277,-32120.57,4904.15,0.06016,0.98882,0.55457,0.12909
278,-32163.55,5299.58,0.03454,0.91445,0.49177,0.07769
279,-32166.81,5513.02,0.08756,0.96167,0.5684,0.1034
280,-31998.38,5048.29,0.03397,0.96919,0.51857,0.12997
281,-31575.79,4899.8,0.13468,0.98504,0.6272,0.40738
282,-31474.77,5054.84,0.19399,0.91991,0.65394,0.3513
283,-31800.41,4653.31,0.1569,0.96585,0.63983,0.33824
284,-31681.91,5207.0,0.16483,0.95194,0.6408,0.18858
285,-31873.96,5930.41,0.29297,0.93932,0.76262,0.6708
286,-31599.19,5387.07,0.16573,0.95824,0.64485,0.4485
287,-31774.8,5097.01,0.33809,0.96178,0.81898,2.29476
288,-31978.56,6333.18,0.08812,0.94631,0.56128,0.08846
289,-31104.77,5555.41,0.3026,0.90431,0.75476,0.68676
290,-32400.45,5265.43,0.30895,0.93299,0.77545,0.74928
291,-31794.82,5213.03,0.23803,0.99293,0.73449,0.97409
292,-31496.31,4971.76,0.20884,0.97615,0.69692,1.12506
293,-31199.54,5185.83,0.22158,0.96832,0.70574,0.33636
294,-31154.44,4957.35,0.09037,0.92765,0.55419,0.19012
295,-30683.76,4993.83,0.16243,0.98462,0.65474,0.34525
296,-30334.5,5130.4,0.09198,0.96062,0.57229,0.19449
297,-32309.95,5135.66,0.1375,0.93344,0.60422,0.16464
298,-31424.64,4886.71,0.0556,0.96959,0.54039,0.05647
299,-31601.58,5595.52,0.01689,0.94674,0.49025,0.06868
300,-31322.72,5032.74,0.07285,0.9777,0.5617,0.09707
301,-32089.73,5413.63,0.08165,0.92933,0.54632,0.08481
302,-32295.25,5770.32,0.01931,0.8972,0.46791,0.05598
303,-31610.09,4952.02,0.02867,0.96818,0.51276,0.07035
304,-31676.16,5690.97,0.06598,0.96267,0.54732,0.06857
305,-32133.02,5336.5,0.07115,0.97198,0.55714,0.14612
306,-31841.04,4875.14,0.13902,0.94057,0.60931,0.35608
307,-31521.17,5029.19,0.14966,0.96133,0.63033,0.42613
308,-31200.25,4496.03,0.19275,0.954,0.66975,0.39726
309,-31794.86,5464.26,0.29503,0.95298,0.77152,0.43346
310,-30892.18,4814.21,0.22802,0.97158,0.71381,0.57164
311,-30808.52,4445.18,0.42683,0.94386,0.89876,2.1481
312,-30975.89,4494.41,0.23012,0.9728,0.71652,0.6689
313,-31991.32,5655.46,0.09333,0.96695,0.57681,0.18134
314,-31981.3,5552.44,0.10221,0.92186,0.56314,0.18104
315,-31674.87,4971.29,0.25166,0.95381,0.72856,0.30679
316,-31238.54,5529.02,0.10232,0.92499,0.56482,0.12176
317,-32494.26,5587.19,0.20203,0.93368,0.66887,0.28554
318,-31403.8,4539.98,0.73743,0.97936,1.22711,1.76426
319,-30540.56,4945.27,0.82236,0.94135,1.29304,1.28036
320,-29836.67,4274.26,0.3131,0.97695,0.80157,3.25926
321,-29584.02,4595.49,0.2995,0.98041,0.78971,0.90377
322,-30793.18,4816.72,0.31111,0.96697,0.79459,2.6683
323,-31464.84,5065.81,0.34569,0.91154,0.80146,0.60948
324,-30534.47,4895.7,0.30793,0.95565,0.78576,0.85185
325,-31904.3,4972.45,0.21708,0.9607,0.69743,0.78632
326,-31683.64,5279.02,0.2214,0.95621,0.69951,0.36481
327,-31598.61,5125.78,0.21737,0.97239,0.70357,0.44658
328,-31155.99,5752.48,0.26992,0.9889,0.76437,0.56657
329,-31586.96,5210.94,0.19839,0.90426,0.65052,0.42045
330,-32407.35,4825.52,0.08311,1.00297,0.5846,0.19678
331,-32647.6,5604.15,0.08852,0.91443,0.54574,0.1413
332,-30091.8,4161.24,0.32106,0.95748,0.7998,0.72713
333,-30977.44,4586.1,0.29653,0.94038,0.76672,1.07752
334,-31093.53,5290.27,0.32242,0.89678,0.77081,4.59472
335,-30225.08,4517.49,0.30224,0.9283,0.76639,1.06036
336,-29567.31,4497.04,0.37077,0.91888,0.83021,1.0653
337,-30613.75,4814.21,0.29126,0.96176,0.77215,0.9744
338,-30178.6,4315.47,0.40678,0.96114,0.88735,0.97949
339,-31471.53,5156.85,0.31453,0.97086,0.79996,0.75026
340,-30810.84,4423.56,2.11997,0.95672,2.59833,6.96682
341,-30813.1,4699.62,0.31176,0.91077,0.76715,0.67925
342,-30941.13,4686.42,0.3199,1.00007,0.81993,1.46687
343,-31512.37,5123.91,0.70166,0.85292,1.12812,1.66187
344,-30886.32,5629.7,0.15576,0.91872,0.61512,0.42758
345,-31265.34,5022.87,0.2216,0.94558,0.69439,1.00392
346,-31394.52,5187.93,0.37764,1.00061,0.87794,0.71435
347,-31754.36,4790.6,0.13686,0.92188,0.5978,0.37814
348,-31385.3,5028.83,0.11374,0.93515,0.58131,0.84375
349,-29724.76,4697.59,0.75033,0.91527,1.20797,2.80538
350,-29359.76,4567.01,0.47735,0.94525,0.94998,1.49651
351,-31688.42,4983.02,0.28185,0.98068,0.77219,0.58058
352,-31975.48,5458.03,0.1099,0.91988,0.56984,0.13459
353,-31364.66,5357.88,0.2263,0.91783,0.68522,0.93452
354,-31246.53,4287.07,0.29453,0.98078,0.78492,0.58034
355,-31199.59,5298.07,0.1821,0.93507,0.64963,0.19524
356,-32478.68,5384.71,0.25421,0.96384,0.73613,0.61752
357,-31610.24,5144.87,0.0606,0.96717,0.54419,0.1847
358,-31217.14,5046.82,0.13593,0.96076,0.61631,0.29321
359,-31811.26,5291.93,0.11999,0.97011,0.60505,0.20611
360,-31193.71,5194.95,0.21075,0.95749,0.6895,0.69748
361,-30255.02,4823.94,0.2134,0.95802,0.69241,0.51541
362,-32226.47,5457.74,0.22294,0.95125,0.69857,0.44049
363,-31290.77,4646.97,0.28618,0.94049,0.75643,1.17045
364,-30760.09,4874.65,0.24502,0.98132,0.73568,0.60317
365,-30713.01,5290.46,0.27857,0.93172,0.74443,0.78538
366,-32018.44,6412.74,0.17014,0.94268,0.64147,0.34745
367,-30923.74,4876.68,0.25954,0.92528,0.72218,0.40277
368,-31936.86,4791.13,0.28746,0.98596,0.78044,0.56434
369,-31676.29,5303.71,0.29798,0.99835,0.79715,0.73474
370,-31297.58,4316.89,0.18309,0.97982,0.673,0.41516
371,-32289.32,6286.29,0.28819,0.96415,0.77027,0.64291
372,-31647.7,5305.97,0.17761,0.95701,0.65611,1.38791
373,-31342.84,4663.08,0.20007,0.94026,0.67021,0.36007
374,-31376.96,5182.36,0.26128,0.9813,0.75193,0.92893
375,-30856.74,5049.56,0.1651,0.97797,0.65409,0.25614
376,-30930.9,4896.27,0.54216,0.95278,1.01855,2.12084
377,-30298.41,4821.07,0.31523,0.93062,0.78054,0.90109
378,-30050.1,5234.65,0.4084,0.93413,0.87547,1.63775
379,-29809.69,4450.78,0.28005,0.94952,0.75481,1.10012
380,-30388.48,4928.61,0.44982,0.9467,0.92317,1.21406
381,-29182.93,4269.9,0.2809,0.97133,0.76657,1.79419
382,-31164.98,4794.8,0.37356,0.92185,0.83448,2.14578
383,-30970.49,5426.04,0.51802,0.91604,0.97604,0.92976
