,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
137,-35965.5,6536.45,0.00272,0.98001,0.49273,0.00121
138,-35501.49,6045.36,-0.01025,0.99746,0.48848,0.00185
139,-36958.38,6689.84,-0.01335,1.00953,0.49142,0.00329
140,-35092.14,6091.1,-0.00503,0.97156,0.48075,0.00396
141,-37473.24,7641.69,-0.01345,0.9901,0.4816,0.00225
142,-37294.85,7710.07,-0.00066,0.98242,0.49055,0.00173
143,-35627.14,6731.19,-0.00161,0.99565,0.49622,0.0012
144,-36099.16,7050.7,-0.00207,0.99245,0.49416,0.00068
145,-37267.95,8251.78,-0.00119,0.99431,0.49597,0.00037
146,-36501.1,7385.9,-0.00433,1.00348,0.49741,0.001
147,-36729.63,6929.23,-0.00853,0.97828,0.48061,0.0007
148,-36833.8,7361.83,-0.00247,0.99824,0.49665,0.00076
149,-37405.1,7400.17,-0.0071,0.99075,0.48828,0.00031
150,-35517.68,7362.57,-0.00644,1.0104,0.49876,0.00046
151,-35955.09,6574.15,-0.00729,1.00459,0.495,0.00081
152,-36363.84,6874.72,-0.00501,0.98493,0.48746,0.00088
153,-36058.15,6801.38,-0.00811,0.98321,0.4835,0.00279
154,-36731.77,7577.56,-0.00974,0.98615,0.48333,0.00253
155,-36620.59,7861.91,-0.00572,0.99988,0.49422,0.00026
156,-35660.37,6539.45,-0.00331,0.99252,0.49294,0.00175
157,-35619.35,6444.55,-0.0124,0.98411,0.47965,0.00254
158,-36470.98,7675.44,-0.00811,0.98532,0.48455,0.00504
159,-36062.62,6957.17,-0.00333,0.99338,0.49336,0.00335
160,-37110.1,7819.59,-0.00597,0.97867,0.48337,0.00132
161,-35658.12,7864.48,-0.00202,0.98742,0.49169,0.00205
162,-35546.09,5815.89,-0.00841,1.00027,0.49173,0.00072
163,-35788.67,6857.33,-0.00568,0.98072,0.48468,0.00085
164,-36254.37,6528.44,-0.00462,0.9911,0.49093,0.00295
165,-36509.16,7495.47,-0.00495,0.9873,0.4887,0.0022
166,-37188.48,7973.71,-0.00206,0.99552,0.4957,0.00109
167,-36628.7,7598.62,0.00104,0.98513,0.4936,0.00148
168,-35336.97,6773.44,-0.00629,0.975,0.48121,0.00134
169,-35646.38,6908.28,-0.00364,0.99531,0.49401,0.00028
170,-35717.87,6624.63,-0.0017,0.99989,0.49825,0.00128
171,-37270.52,7572.5,-0.00277,0.99244,0.49345,0.00255
172,-36269.69,6392.16,-0.00902,0.97025,0.4761,0.00327
173,-36697.11,7089.37,-0.00444,0.97198,0.48155,0.00201
174,-36116.14,7055.02,-0.00378,0.97752,0.48498,0.00121
175,-36503.91,6616.69,-0.00193,1.01298,0.50456,0.0029
176,-35938.53,6778.5,0.00368,1.00724,0.5073,0.00718
177,-36706.23,7716.05,-0.00864,0.99957,0.49114,0.00598
178,-37073.8,7814.56,0.00017,1.00016,0.50026,0.01322
179,-36762.65,7448.23,-0.0058,0.98113,0.48477,0.0086
180,-34972.08,6166.94,-0.00863,0.97825,0.4805,0.00544
181,-36625.22,6961.62,0.00918,0.98231,0.50034,0.01561
182,-35931.8,6985.92,0.00266,0.97808,0.4917,0.01369
183,-35988.17,6985.68,0.00592,0.9746,0.49323,0.00825
184,-36072.15,6851.97,0.00555,0.98156,0.49633,0.00433
185,-35686.29,6746.74,-0.00303,0.99988,0.49691,0.00204
186,-35542.61,6891.84,-0.0105,0.98852,0.48376,0.00176
187,-34649.94,5158.99,-0.00175,0.98535,0.49093,0.00194
188,-36375.16,7124.05,-0.00774,0.9788,0.48166,0.00088
189,-36503.09,6529.62,-0.00524,0.98326,0.48639,0.00086
190,-36563.88,8096.12,-0.00361,1.00367,0.49822,0.00018
191,-36612.16,7446.14,-0.00712,0.96636,0.47606,0.00127
192,-35010.13,6376.39,-0.0046,0.99128,0.49104,0.0011
193,-36790.5,8516.29,-0.00087,0.97988,0.48907,0.00102
194,-35508.48,6323.03,-0.00577,0.9844,0.48644,0.00032
195,-37022.66,7745.11,-0.00436,0.98654,0.48891,0.00045
196,-37582.04,6859.6,-0.00504,0.99418,0.49205,0.00068
197,-35252.85,6156.31,-0.004,0.99733,0.49467,0.00028
198,-36563.29,7568.19,-0.0024,0.98238,0.48879,0.00096
199,-36030.45,6858.03,-0.004,0.99653,0.49426,0.00024
200,-36726.06,7232.33,-0.0061,0.98355,0.48568,0.00023
201,-36568.87,7961.15,-0.00387,0.99322,0.49274,0.00091
202,-35029.94,6123.91,-0.0046,0.98793,0.48936,0.00024
203,-35597.05,6611.3,-0.00515,0.98774,0.48872,0.00211
204,-37114.08,7438.67,-0.00579,0.99067,0.48954,0.00374
205,-37431.43,7107.62,-0.00882,0.98498,0.48367,0.00131
206,-37097.65,6968.93,-0.00466,0.99846,0.49457,0.00116
207,-34537.31,5578.16,-0.00184,0.98896,0.49264,0.00149
208,-36293.64,6942.64,-0.00545,0.9916,0.49035,0.00261
209,-35798.32,7395.26,-0.00032,0.95961,0.47949,0.00152
210,-35584.57,7200.78,-0.00335,0.96906,0.48118,0.00052
211,-35756.35,6923.86,-0.00568,0.98416,0.4864,0.00024
212,-36492.91,7081.78,-0.0074,0.99339,0.4893,0.00044
213,-36685.96,7378.73,-0.00657,1.01896,0.50291,0.00116
214,-36602.88,7067.24,-0.00467,0.98499,0.48783,0.00153
215,-37205.56,8407.8,-0.00566,0.97773,0.48321,0.00043
216,-36169.25,6875.04,-0.00086,1.00383,0.50105,0.00059
217,-36433.9,7187.69,-0.0036,0.98773,0.49027,0.00012
218,-35683.21,7306.35,0.00074,0.97981,0.49065,0.00072
219,-36571.62,6720.36,-0.00502,0.97622,0.48309,0.00042
220,-35963.56,6449.7,-0.00346,1.0006,0.49684,0.00109
221,-35594.9,7449.56,-0.00012,0.9951,0.49743,0.0021
222,-36476.01,7315.32,-0.00257,0.9951,0.49498,0.00049
223,-34137.85,6155.55,-0.00324,0.99455,0.49404,0.00075
224,-35188.75,6221.21,-0.00669,0.98804,0.48733,0.0019
225,-35862.1,6475.84,-0.00561,0.98978,0.48928,0.00139
226,-36964.83,7546.72,0.00545,0.97818,0.49454,0.00377
227,-37257.11,7249.91,-0.00483,0.97955,0.48495,0.00162
228,-36633.75,8365.95,-0.0023,0.98911,0.49225,0.00033
229,-36321.42,7772.48,-0.00377,0.99278,0.49262,0.00026
230,-36398.29,7447.96,-0.0058,0.97899,0.48369,0.00017
231,-36511.09,6505.33,-0.00236,0.96097,0.47812,0.00111
232,-36573.15,7500.19,-0.0058,0.98093,0.48466,0.00097
233,-35485.2,6985.01,2e-05,0.9918,0.49592,0.00125
234,-37608.93,7329.68,-0.00551,0.97992,0.48445,0.00039
235,-37174.12,7317.07,0.00024,0.98735,0.49391,0.00143
236,-35628.41,6775.82,-0.00523,0.99211,0.49083,0.00072
237,-35853.92,7039.3,-0.00476,1.00452,0.4975,0.00162
238,-35792.6,7154.19,-0.00415,0.99589,0.49379,0.00177
239,-36268.28,8236.19,-0.00696,0.97477,0.48043,0.001
240,-35220.46,6898.28,-0.00773,0.98675,0.48565,0.00118
241,-36290.32,6101.57,-0.0026,1.01436,0.50458,0.00169
242,-36206.97,7348.83,-0.01172,0.98852,0.48254,0.00237
243,-36686.67,7490.99,-0.00473,0.97283,0.48169,0.00014
244,-36671.33,7704.07,-0.00395,0.98978,0.49094,0.00037
245,-34202.4,6182.91,-0.00388,0.9883,0.49027,0.00731
246,-35594.09,6754.85,-0.00352,0.97505,0.484,0.00056
247,-35953.25,6936.28,-0.00363,0.99044,0.49159,0.00063
248,-35964.55,6672.73,-0.0039,0.98462,0.48841,0.00092
249,-36824.24,6927.56,-0.00205,0.98713,0.49151,0.00071
250,-36962.48,7751.62,-0.00144,0.983,0.49006,0.00036
251,-35021.94,6457.61,-0.00434,0.97615,0.48373,0.00112
252,-35819.46,6491.79,-0.00088,0.9785,0.48837,0.00621
253,-36162.1,6402.68,-0.01674,1.00791,0.48722,0.00595
254,-36672.88,7247.79,-0.00709,0.98193,0.48387,0.00116
255,-38155.03,7771.95,-0.00293,0.98368,0.48891,0.0009
256,-35680.57,7527.51,0.00406,0.97679,0.49246,0.00305
257,-35920.32,6977.04,-0.00727,0.98468,0.48507,0.00139
258,-36658.39,6749.04,-0.00152,0.97431,0.48564,0.00272
259,-36332.7,7959.23,-0.00465,0.99473,0.49272,0.00024
260,-36027.23,7220.94,-0.00609,0.98443,0.48613,0.0008
261,-36466.79,6414.12,-0.00483,0.99375,0.49204,0.00017
262,-35751.75,6966.1,-0.00708,0.97512,0.48048,0.00059
263,-36644.78,7613.29,-0.00826,0.98177,0.48262,0.00391
264,-36377.93,7116.55,-0.00631,0.96758,0.47748,0.00062
265,-36828.24,8224.0,-0.00612,0.99582,0.4918,0.00073
266,-36521.13,7231.81,-0.00507,0.99965,0.49476,0.00026
267,-36395.67,6322.95,-0.0023,0.98518,0.49029,0.00033
268,-37028.51,7817.2,-0.00752,0.97478,0.47987,0.00202
269,-36536.75,6834.8,-0.0084,0.98315,0.48317,0.00128
270,-34902.13,6287.45,-0.00732,0.99243,0.4889,0.00233
271,-35496.02,6246.35,-0.00308,0.98008,0.48696,0.00221
272,-35871.81,6346.37,-0.0024,1.00149,0.49834,0.00162
273,-35576.39,6559.45,-0.00138,0.98655,0.4919,0.00264
274,-36221.29,7456.21,-0.00326,0.96612,0.4798,0.00071
275,-37321.09,7460.83,-0.00663,0.98692,0.48683,0.00147
276,-35602.03,6332.66,-0.00587,0.98427,0.48626,0.00245
277,-36103.29,6776.77,-0.00376,0.98137,0.48693,0.00287
278,-35033.27,6682.38,-0.00828,0.98651,0.48497,0.00234
279,-35854.88,6858.75,-0.00948,0.97542,0.47823,0.00627
280,-35983.64,7417.09,0.00234,0.97219,0.48844,0.00476
281,-36073.55,6482.84,-0.0024,0.99481,0.495,0.00182
282,-36012.28,7400.66,-0.00382,0.98465,0.48851,0.00142
283,-36355.56,7457.88,-0.00696,1.00228,0.49418,0.00121
284,-36465.21,7374.53,-0.00491,0.98934,0.48976,0.00222
285,-35121.2,6027.26,-0.00831,0.97305,0.47822,0.0037
286,-37203.83,7475.86,0.0089,0.99435,0.50608,0.00692
287,-36591.83,7099.66,0.0035,0.98811,0.49756,0.00813
288,-35203.76,6141.29,-0.01113,0.9793,0.47852,0.00561
289,-33980.55,5376.49,0.0037,0.98404,0.49572,0.00778
290,-37034.61,6832.31,0.00494,0.99042,0.50015,0.01056
291,-37080.69,7225.83,0.00158,0.96972,0.48644,0.00785
292,-36455.3,7559.65,-0.01177,0.98396,0.48021,0.00591
293,-35663.84,6836.03,0.00209,0.97053,0.48736,0.00401
294,-35519.61,6660.63,-0.00514,0.97735,0.48354,0.00451
295,-35652.25,8037.74,-0.00907,0.9831,0.48248,0.00476
296,-35431.82,6879.22,-0.00504,0.98713,0.48853,0.00292
297,-36864.64,7622.87,-0.00643,0.99431,0.49072,0.00201
298,-35221.6,6193.98,-0.00511,0.97853,0.48416,0.00214
299,-35849.92,6699.86,-0.00653,0.98426,0.4856,0.00151
300,-34916.5,6476.93,-0.00511,0.98096,0.48537,0.00024
301,-36185.83,6849.25,-0.00355,0.99024,0.49157,0.00082
302,-36583.29,7633.79,-0.00312,0.97706,0.48541,0.00133
303,-36640.39,6910.89,-0.0033,0.97297,0.48318,0.00188
304,-34823.11,6112.06,-0.00605,0.98734,0.48762,0.00073
305,-36340.97,7143.54,-0.00188,0.9825,0.48938,0.00151
306,-36750.96,7366.03,-0.00775,0.97476,0.47963,0.00062
307,-36286.4,7218.73,-0.00639,0.97756,0.48239,0.0009
308,-35943.89,7083.5,-0.00206,0.96267,0.47927,0.00074
309,-34789.03,6863.22,-0.00582,0.9529,0.47063,0.00047
310,-36302.13,6902.47,-0.00689,0.97578,0.481,0.00104
311,-35182.46,6255.89,-0.006,0.98215,0.48507,0.00187
312,-36012.74,6835.74,-0.00776,0.98212,0.48331,0.00175
313,-36682.9,8083.52,0.00354,0.99032,0.4987,0.0034
314,-35330.13,6944.21,-0.00539,0.98364,0.48644,0.00384
315,-36352.27,6855.09,-0.00146,0.98755,0.49231,0.00628
316,-36711.71,7108.27,-0.00073,0.97372,0.48613,0.01037
317,-36235.53,7622.79,0.00076,1.00068,0.5011,0.00131
318,-36119.01,6731.58,-0.00564,1.0001,0.49441,0.00127
319,-36220.82,7741.58,-0.00854,0.99699,0.48996,0.00197
320,-34434.73,6409.9,-0.00245,0.98565,0.49037,0.0008
321,-34527.56,6175.46,-0.00505,0.98495,0.48743,0.00063
322,-36298.38,6525.47,-0.00917,0.99073,0.4862,0.0012
323,-35781.12,7220.9,-0.00499,0.97002,0.48002,0.00022
324,-36878.54,7197.09,-0.00629,0.9852,0.48631,0.00041
325,-36497.43,7276.49,-0.00617,0.99107,0.48937,0.00115
326,-36427.63,7398.58,-0.0041,0.95372,0.47276,0.00055
327,-35691.15,7286.32,-0.00529,0.99331,0.49136,0.00025
328,-36017.06,6496.33,-0.00217,0.97193,0.48379,0.00159
329,-34984.1,6397.04,0.00332,0.96958,0.48811,0.0042
330,-35548.91,6962.97,-0.00698,0.9896,0.48782,0.00154
331,-35407.44,6294.55,-0.00508,0.97842,0.48413,0.00078
332,-35907.49,6861.76,-0.00881,0.9712,0.47678,0.00048
333,-35427.02,6826.76,-0.00741,0.9833,0.48424,0.00056
334,-35509.26,7446.83,-0.00712,0.97218,0.47897,0.00031
335,-35041.0,6147.2,-0.00761,0.98985,0.48732,0.00092
336,-36563.59,7678.99,-0.0077,0.97946,0.48203,0.00089
337,-35529.65,6069.29,-0.00349,1.00934,0.50119,0.00051
338,-35851.97,7273.13,-0.00519,0.98711,0.48836,0.00035
339,-36326.86,7430.22,-0.00504,0.9873,0.48861,0.00137
340,-35375.66,6238.21,-0.00674,0.96828,0.4774,0.00082
341,-35581.54,7264.18,-0.0075,0.9921,0.48855,0.00037
342,-35775.43,7070.9,-0.00188,0.98883,0.49253,0.00223
343,-35234.67,7455.29,-0.00521,0.97657,0.48307,0.00113
344,-36543.9,8424.59,-0.00691,0.99607,0.49112,0.00024
345,-36108.84,7299.09,-0.00951,0.99056,0.48577,0.00168
346,-35984.88,6856.41,-0.00272,1.0086,0.50158,0.00102
347,-35670.95,7433.68,-0.00812,0.96936,0.47656,0.00082
348,-34886.15,7035.29,-0.00725,0.97616,0.48083,0.00185
349,-35350.43,5900.21,-0.00623,0.97056,0.47906,0.00074
350,-35698.02,6715.21,-0.0084,0.97587,0.47954,0.00046
351,-34948.56,5976.03,-0.00615,0.97512,0.48141,0.00163
352,-35087.33,7160.1,-0.00132,0.97114,0.48425,0.00146
353,-36473.01,6431.31,-0.00642,1.00048,0.49381,0.00059
354,-35272.14,6441.0,-0.0059,0.98404,0.48612,0.00051
355,-35270.84,8007.01,-0.00696,0.99751,0.4918,0.00143
356,-36272.55,7011.77,-0.005,0.98051,0.48526,0.00103
357,-35663.14,6495.98,-0.00549,1.00398,0.4965,0.00033
358,-35814.72,6708.68,-0.00517,0.97379,0.48172,0.00143
359,-35381.18,6650.1,-0.00455,0.99776,0.49433,0.00146
360,-36226.96,6426.98,-0.00836,0.9857,0.48449,0.00079
