,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
111,-5762.81,1505.97,0.00715,0.95891,0.48661,0.00386
112,-5875.28,1213.7,-0.00091,0.99472,0.49645,0.00377
113,-6051.59,1338.55,0.00361,0.99439,0.5008,0.01352
114,-5867.92,1345.46,-0.00437,0.99581,0.49353,0.01573
115,-5681.97,1343.67,0.01522,0.95942,0.49493,0.01524
116,-5720.25,1398.84,-0.00654,0.96861,0.47777,0.00522
117,-5727.83,1424.48,0.00396,0.95557,0.48174,0.00572
118,-5704.27,1345.39,-0.00559,0.98605,0.48743,0.00808
119,-5842.51,1582.65,0.00857,0.97513,0.49614,0.01194
120,-5645.18,1247.18,0.00431,0.99192,0.50027,0.00448
121,-5846.02,1282.3,0.00148,0.96792,0.48544,0.0034
122,-5737.76,1143.38,0.00114,0.96066,0.48147,0.00285
123,-5706.32,1381.24,-0.00092,0.9518,0.47498,0.00472
124,-5588.92,1288.46,-0.00661,0.93274,0.45976,0.00139
125,-5586.44,1220.35,0.00162,0.9644,0.48382,0.00528
126,-5764.73,1283.09,-0.00299,0.95124,0.47264,0.00982
127,-5588.99,1407.28,0.00616,0.92535,0.46884,0.00479
128,-5909.26,1294.89,-0.01653,0.99192,0.47943,0.00461
129,-6007.2,1633.49,-0.00484,0.97172,0.48102,0.00189
130,-5703.15,1220.48,0.01118,0.94335,0.48285,0.00648
131,-5599.88,1248.37,-0.01178,0.99738,0.48691,0.01013
132,-5658.07,1283.73,-0.0055,0.98249,0.48575,0.00645
133,-5754.57,1370.06,0.00066,0.96353,0.48242,0.01436
134,-5664.83,1298.02,0.0087,0.99715,0.50727,0.01556
135,-5786.07,1403.92,-0.00628,0.9276,0.45751,0.01016
136,-5606.96,1200.59,0.00567,0.97749,0.49442,0.01083
137,-5776.98,1268.26,0.0114,0.99818,0.51049,0.01803
138,-5735.35,1511.11,-0.00017,0.95016,0.47491,0.03243
139,-5550.83,1389.14,0.0184,0.99306,0.51493,0.02797
140,-5901.78,1408.44,-0.01009,0.94948,0.46465,0.02061
141,-5632.63,1388.16,0.06623,0.9847,0.55858,0.05826
142,-5622.81,1071.5,0.07828,0.9712,0.56388,0.05598
143,-5789.92,1393.73,0.08161,0.93613,0.54968,0.07033
144,-5386.19,1161.54,-0.00564,0.9795,0.48411,0.02944
145,-5877.7,1590.46,0.00255,1.00443,0.50476,0.00336
146,-5882.73,1495.7,-0.0011,0.9617,0.47975,0.00522
147,-5664.76,1275.62,-8e-05,0.96554,0.48269,0.00349
148,-5800.5,1278.69,-0.00241,0.99512,0.49515,0.01681
149,-5648.42,1267.34,0.02752,0.97809,0.51656,0.02761
150,-5866.19,1458.18,0.00704,0.96161,0.48785,0.00382
151,-5442.38,1321.07,0.00117,1.00368,0.50301,0.0025
152,-5647.64,1376.76,-0.00367,0.95629,0.47447,0.00227
153,-5590.05,1455.87,0.00766,0.96094,0.48813,0.00476
154,-5704.84,1344.01,-0.00343,0.97209,0.48261,0.00189
155,-5525.86,1102.04,0.00355,0.99791,0.5025,0.0069
156,-5837.91,1366.41,0.00469,0.96741,0.4884,0.00544
157,-5592.49,1276.87,-0.00714,0.96375,0.47474,0.00275
158,-5791.98,1375.45,-0.00326,0.9537,0.47359,0.00226
159,-5576.77,1123.4,-0.00144,0.99288,0.49501,0.00543
160,-5850.03,1380.12,-0.00443,0.95604,0.47359,0.00723
161,-5634.55,1283.5,0.00074,0.99081,0.49615,0.0015
162,-5612.91,1305.32,-0.00542,0.97119,0.48018,0.00559
163,-5761.15,1244.11,-0.01133,0.95686,0.4671,0.0017
164,-5649.12,1160.12,-0.00201,0.97685,0.48642,0.00258
165,-5742.28,1473.75,-0.02344,0.96444,0.45878,0.00614
166,-5480.02,1241.0,0.00283,0.96131,0.48349,0.01863
167,-5648.09,1429.46,-0.01299,0.95812,0.46607,0.00439
168,-5686.98,1519.42,-0.01145,0.96604,0.47157,0.00882
169,-5736.0,1250.99,-0.00392,0.9802,0.48618,0.00353
170,-5768.79,1282.31,0.02137,0.97256,0.50765,0.024
171,-5852.59,1503.5,-0.00935,0.97754,0.47942,0.00316
172,-5654.19,1292.47,-0.00641,0.96576,0.47647,0.00223
173,-5669.82,1261.37,0.00148,0.97265,0.4878,0.00474
174,-5803.41,1483.94,0.00993,0.93116,0.47551,0.02495
175,-5879.47,1618.21,0.03643,0.98601,0.52943,0.06738
176,-5570.58,1218.3,0.01772,0.97311,0.50428,0.01777
177,-5667.93,1305.34,0.01153,0.92449,0.47377,0.00835
178,-5637.75,1150.61,-0.01052,0.99482,0.48689,0.00761
179,-5907.3,1511.38,-0.00021,0.97704,0.48832,0.00557
180,-5799.39,1358.11,-0.0062,0.96567,0.47663,0.01008
181,-5763.18,1263.13,0.00881,0.9693,0.49346,0.0302
182,-5862.76,1384.02,0.02488,0.98591,0.51784,0.02368
183,-5839.09,1516.36,0.00867,0.94956,0.48345,0.01236
184,-5838.56,1450.56,-0.00664,0.94778,0.46725,0.00502
185,-5814.83,1413.67,0.00273,0.93559,0.47053,0.00958
186,-5528.22,1253.67,0.01013,0.95839,0.48932,0.01272
187,-5763.87,1411.32,-0.00285,0.98024,0.48727,0.00305
188,-5771.19,1205.08,-0.00286,0.96738,0.48083,0.0088
189,-5681.35,1499.32,0.02546,0.94215,0.49654,0.02072
190,-5731.37,1242.84,0.02132,0.92696,0.4848,0.01762
191,-5415.76,1183.18,0.00055,0.95969,0.48039,0.00807
192,-5712.49,1512.24,-0.00178,0.95092,0.47368,0.00132
193,-5477.04,1273.95,-0.00456,0.97159,0.48124,0.00179
194,-5521.37,1354.75,-0.00766,0.96059,0.47264,0.01083
195,-5647.51,1257.76,0.01188,0.96046,0.49211,0.03063
196,-5751.3,1217.27,-0.00096,0.98136,0.48972,0.00343
197,-5562.11,1265.49,-0.00674,0.94995,0.46823,0.00395
198,-5967.11,1511.66,0.02152,0.93711,0.49008,0.02373
199,-5887.33,1471.3,0.00315,0.96737,0.48684,0.01072
200,-5771.89,1521.36,-0.01313,0.97123,0.47249,0.00653
201,-5942.09,1271.52,0.00936,0.92178,0.47025,0.02608
202,-5603.62,1140.8,-0.00581,0.95394,0.47116,0.00689
203,-5794.08,1472.3,-0.00903,0.96569,0.47381,0.00846
204,-5481.72,1249.83,-0.00039,0.94603,0.47262,0.0019
205,-5509.81,1202.77,0.00537,0.96517,0.48795,0.00484
206,-5911.48,1593.8,-0.00787,0.95917,0.47172,0.01245
207,-5681.01,1304.79,0.0057,0.97227,0.49183,0.01611
208,-5871.65,1454.56,0.00097,0.92781,0.46488,0.00546
209,-5645.59,1333.2,0.00305,0.94509,0.47559,0.006
210,-5644.86,1460.4,0.00496,0.94838,0.47915,0.00708
211,-5451.66,1237.25,0.00158,0.9841,0.49363,0.00205
212,-5552.18,1270.04,0.01527,0.96437,0.49745,0.00563
213,-5687.8,1371.0,-0.00774,0.97474,0.47963,0.00316
214,-5582.18,1170.53,0.01001,0.94251,0.48127,0.00635
215,-5696.0,1285.25,0.00071,0.95881,0.48011,0.01248
216,-5471.99,1157.98,-0.00246,0.99769,0.49638,0.00229
217,-5624.59,1354.17,0.0059,0.97288,0.49234,0.00997
218,-5813.3,1379.95,-0.01079,0.9298,0.45411,0.0064
219,-5772.89,1442.63,0.00672,0.95602,0.48473,0.00551
220,-5594.21,1410.18,0.0219,0.94163,0.49272,0.01726
221,-5708.28,1401.08,0.00266,0.95825,0.48178,0.00583
222,-5715.65,1141.83,0.00323,0.96613,0.48629,0.00312
223,-5744.14,1400.44,0.00352,1.00673,0.50688,0.00229
224,-5607.82,1534.73,-0.00639,0.93456,0.46089,0.01196
225,-6015.11,1340.11,0.00015,0.94707,0.47369,0.01131
226,-5629.28,1338.4,0.02437,0.93114,0.48994,0.03883
227,-5750.72,1495.97,-0.01325,0.96054,0.46702,0.00553
228,-5701.39,1407.44,0.01343,0.9318,0.47932,0.01094
229,-5815.09,1228.73,0.01079,0.95799,0.48978,0.00807
230,-5616.33,1263.38,0.00202,0.90781,0.45592,0.00804
231,-5587.39,1301.78,0.0082,0.98214,0.49927,0.00508
232,-5601.64,1256.22,-0.00434,0.96424,0.47778,0.00737
233,-5579.32,1379.52,0.00017,0.93662,0.46848,0.01387
234,-5885.89,1456.87,-0.00487,0.96094,0.4756,0.02024
235,-5607.54,1367.47,0.00648,0.91593,0.46444,0.00578
236,-5821.24,1302.54,0.01204,0.99553,0.50981,0.01435
237,-5763.85,1399.25,-0.00862,0.97234,0.47755,0.00328
238,-5479.81,1322.28,-0.0087,0.92487,0.45374,0.00174
239,-5555.57,1220.17,0.01833,0.96491,0.50078,0.01259
240,-5421.53,1196.29,-0.00071,0.95198,0.47528,0.00463
241,-5801.67,1425.71,-0.00404,0.92375,0.45783,0.00403
242,-5558.53,1126.83,-0.00028,0.93854,0.46899,0.01049
243,-5553.08,1308.44,-0.00259,0.97438,0.4846,0.01274
244,-5693.79,1364.42,0.00654,0.93874,0.47591,0.00568
