,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
152,-6368.63,1082.75,-0.00477,1.00032,0.49539,0.0067
153,-6164.54,1090.26,0.01588,0.99502,0.51339,0.01647
154,-6424.45,1032.93,0.03544,0.99139,0.53113,0.03283
155,-6151.84,1011.68,0.00747,0.95604,0.48549,0.03231
156,-6058.01,970.76,-0.00818,0.98348,0.48357,0.00343
157,-6311.71,884.36,0.00286,0.95575,0.48073,0.00732
158,-6142.21,1019.63,0.01088,0.95695,0.48936,0.0047
159,-6192.59,1062.74,0.00204,0.98211,0.49309,0.00671
160,-6376.68,1110.48,0.00743,0.92423,0.46954,0.01646
161,-6531.11,887.14,-0.00205,1.02443,0.51017,0.00892
162,-6336.89,966.93,0.00707,0.98582,0.49998,0.01299
163,-6382.71,1082.26,0.02798,0.99829,0.52712,0.03567
164,-6386.97,949.96,0.0342,0.99739,0.53289,0.05373
165,-6260.28,1020.31,-0.00205,0.99477,0.49533,0.01929
166,-6282.37,1023.49,-0.00376,0.94121,0.46684,0.00374
167,-6296.41,925.88,0.13251,0.95685,0.61093,0.10964
168,-6214.82,979.78,0.09697,0.98622,0.59008,0.1114
169,-6380.62,1094.88,0.02579,0.94915,0.50037,0.0376
170,-6169.49,1032.02,-0.00048,0.9332,0.46611,0.00664
171,-6212.62,859.1,0.01458,1.03117,0.53016,0.01473
172,-6293.9,979.62,0.0226,1.00468,0.52494,0.01999
173,-6100.64,1104.14,0.02928,0.96531,0.51194,0.02063
174,-6196.41,878.05,-0.00167,0.97536,0.48601,0.00731
175,-6254.1,1079.96,0.0314,0.96372,0.51326,0.03804
176,-6170.35,1094.1,0.01103,0.97971,0.50088,0.00802
177,-6116.0,826.72,0.00324,0.99581,0.50115,0.01747
178,-6244.29,1006.89,0.06761,0.99373,0.56447,0.05979
179,-6092.34,983.85,-0.01737,0.98591,0.47559,0.01954
180,-6221.36,1028.59,-0.00633,0.96654,0.47694,0.00744
181,-6261.41,1156.63,0.03296,0.97592,0.52092,0.03661
182,-6227.71,974.61,0.03839,0.97298,0.52488,0.01759
183,-6126.49,925.0,0.04429,1.03404,0.56131,0.04423
184,-6206.39,933.2,0.0673,0.99038,0.56249,0.06607
185,-6070.24,857.89,-0.00431,0.99546,0.49342,0.0087
186,-6151.4,968.45,-0.00698,0.98773,0.48689,0.0122
187,-6412.72,1111.77,0.03263,0.99365,0.52945,0.03838
188,-6134.63,1003.2,-0.00827,0.98014,0.4818,0.01675
189,-6239.88,1018.51,0.00229,0.96645,0.48551,0.0088
190,-6328.2,1032.1,0.03283,0.98861,0.52713,0.02715
191,-6229.2,948.15,0.0363,1.00042,0.53651,0.0457
192,-6149.04,991.15,0.04437,1.01044,0.54959,0.08436
193,-6182.91,939.48,0.06767,0.98078,0.55805,0.09651
194,-6213.25,987.2,0.11522,0.9725,0.60146,0.14443
195,-6168.33,1112.49,-0.00106,0.98116,0.48952,0.01233
196,-6292.5,1195.18,0.00132,0.97176,0.48719,0.0364
197,-6282.12,1057.05,-0.00791,1.00604,0.49511,0.04319
198,-6172.17,1021.91,0.00698,1.00368,0.50882,0.01526
199,-6225.1,1126.7,0.00373,0.97784,0.49264,0.00957
200,-6086.31,1063.93,-0.00022,0.97636,0.48796,0.0031
201,-6231.7,961.51,-0.00857,0.95943,0.47115,0.0125
202,-6171.5,959.69,0.00079,0.96501,0.48329,0.0139
203,-6360.41,1052.92,-0.00633,0.95306,0.4702,0.01171
204,-6178.8,920.63,0.00697,0.9499,0.48192,0.00353
205,-6299.97,1061.7,0.01628,0.96737,0.49996,0.01259
206,-6262.8,1013.73,-0.01103,0.99451,0.48623,0.01446
207,-6276.38,894.17,0.00287,0.96778,0.48676,0.00563
208,-6262.95,995.13,0.00581,1.02884,0.52023,0.00452
209,-6197.84,1049.07,0.00623,0.98122,0.49684,0.00922
210,-6266.47,882.59,-0.00708,0.9731,0.47946,0.01203
211,-6081.04,971.23,0.00841,0.97738,0.4971,0.01377
212,-6335.62,1009.75,0.02972,0.99452,0.52698,0.02045
213,-6116.95,883.13,0.02311,0.95661,0.50142,0.05651
214,-6344.5,1017.02,0.0571,0.99938,0.55679,0.09776
215,-6196.96,965.28,0.00061,0.95943,0.48033,0.07137
216,-6329.68,1141.09,-0.00857,0.9832,0.48304,0.04246
217,-6223.3,1044.56,-0.02134,0.95839,0.45786,0.01549
218,-6224.02,1132.36,0.00057,0.99523,0.49819,0.00712
219,-6150.68,978.65,0.00983,0.98898,0.50432,0.01573
220,-6248.49,1080.62,0.04107,0.96015,0.52114,0.0244
221,-6320.54,1047.37,-0.00409,1.00374,0.49778,0.00413
222,-6295.03,961.98,0.00119,0.99845,0.50041,0.02134
223,-6117.36,984.35,-0.0136,0.962,0.4674,0.01138
224,-6281.58,1154.95,0.01235,0.98606,0.50538,0.03159
225,-6060.13,944.34,0.00572,0.96757,0.4895,0.02641
226,-6472.53,1217.64,0.01854,0.938,0.48754,0.03634
227,-6319.48,932.53,0.06197,0.98123,0.55259,0.07507
228,-6402.6,1125.38,0.21015,0.97097,0.69563,0.3687
229,-6435.58,991.22,0.13891,0.97678,0.6273,0.15372
230,-6338.24,981.22,0.17358,0.98571,0.66643,0.19051
231,-6263.76,948.33,0.08628,0.9402,0.55638,0.31235
232,-6164.25,1064.14,0.14258,0.98613,0.63564,0.24871
233,-6290.72,1034.98,0.10359,0.95759,0.58238,0.14243
234,-6298.76,919.25,0.01353,0.98789,0.50747,0.01777
235,-6303.98,1131.24,0.00995,1.01684,0.51837,0.04433
236,-6408.81,929.14,0.07216,0.96847,0.5564,0.10605
237,-6284.32,932.98,0.0569,0.98195,0.54788,0.06797
238,-6490.76,1105.35,0.03168,0.9769,0.52013,0.04986
239,-6317.55,1049.85,0.01111,0.98435,0.50329,0.10739
240,-6448.6,1186.93,0.00855,0.98252,0.49981,0.04652
241,-6363.43,1104.63,0.0077,1.00416,0.50978,0.03113
242,-6495.88,1032.15,0.01933,0.97988,0.50927,0.03699
243,-6238.2,1061.31,-0.00061,1.00523,0.502,0.02882
244,-6332.92,1101.15,-0.00319,0.99087,0.49224,0.01914
245,-6321.45,1057.14,-0.00948,0.97749,0.47926,0.0147
246,-6178.57,1040.6,-0.02651,0.98663,0.46681,0.01827
247,-6145.07,906.84,-0.00057,1.00307,0.50097,0.00965
248,-6421.65,1209.24,-0.01461,0.98372,0.47725,0.01316
249,-6272.81,977.65,-0.00198,0.98075,0.4884,0.02208
250,-6240.94,994.32,-0.01741,0.94248,0.45383,0.01808
251,-6372.86,1056.95,-0.00516,0.96915,0.47941,0.02096
252,-6312.26,1077.8,-0.00513,1.00855,0.49915,0.0033
253,-6250.88,1161.63,0.04653,0.96833,0.53069,0.04593
254,-6247.34,913.96,0.04025,0.92108,0.50079,0.0461
255,-6188.2,1014.26,0.06783,0.97228,0.55397,0.05189
256,-6174.01,1016.76,0.02258,0.9493,0.49723,0.01884
