,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
184,-32765.25,5218.64,0.00902,0.98694,0.50249,0.01389
185,-32261.22,5140.45,0.00677,1.00399,0.50876,0.02525
186,-33347.92,4747.28,0.01421,1.02289,0.52566,0.0173
187,-32749.11,4191.83,-0.00132,0.98905,0.4932,0.01072
188,-32767.9,5359.5,0.00612,0.97607,0.49415,0.00334
189,-32894.66,5174.29,-0.00281,0.99635,0.49537,0.00089
190,-33447.19,6418.58,-0.0053,1.00595,0.49767,0.00043
191,-33154.81,4599.16,-0.00151,0.96961,0.4833,0.00434
192,-33370.31,5793.52,-0.0068,0.99102,0.48871,0.00301
193,-33644.65,5655.61,-0.00926,0.97787,0.47967,0.00263
194,-32949.55,4817.42,-0.00524,0.9807,0.48511,0.00065
195,-32725.84,5032.37,-0.00209,0.95716,0.47649,0.0047
196,-33178.71,4851.04,0.0068,0.98259,0.49809,0.01602
197,-32961.58,4590.77,-0.0041,0.97415,0.48298,0.00713
198,-32143.74,4400.16,-0.00291,0.97572,0.48495,0.00177
199,-33253.27,5681.49,-0.00392,0.98762,0.48989,0.0005
200,-32740.97,5050.84,-0.00389,0.99961,0.49592,0.00047
201,-32895.06,4495.89,-0.00441,0.99816,0.49467,0.00027
202,-32674.68,4649.89,-0.00419,1.00047,0.49605,0.00038
203,-32701.69,4983.01,-0.00712,0.97186,0.47881,0.00018
204,-33180.58,5043.52,-0.00274,1.00262,0.49857,0.00026
205,-33044.32,5094.43,-0.00754,1.01661,0.50076,0.00077
206,-33278.96,5194.96,-0.00578,1.0021,0.49527,0.00588
207,-33320.79,4993.69,-0.00805,0.95798,0.47094,0.00504
208,-33300.26,4874.34,-0.00774,1.00453,0.49452,0.00591
209,-32858.76,4585.88,-0.00735,0.97572,0.48051,0.00237
210,-32705.71,4755.95,-0.00546,0.97472,0.4819,0.00021
211,-32281.55,4670.69,-0.00322,0.9783,0.48593,0.00025
212,-32661.58,4439.44,-0.00114,0.97302,0.48537,0.0012
213,-32757.22,4740.28,-0.00554,0.97114,0.48003,0.00074
214,-32903.65,4968.86,-0.00813,0.96759,0.47567,0.00037
215,-33919.05,5421.06,-0.00545,0.98492,0.48701,0.00122
216,-33202.31,5262.6,-0.00474,1.00146,0.49599,0.00025
217,-33616.54,5572.92,-0.00646,1.00651,0.4968,0.00011
218,-32973.27,4589.64,-0.00518,0.97074,0.48019,0.0029
219,-33213.18,5320.79,0.00119,0.99913,0.50075,0.00515
220,-32141.54,4512.81,0.00133,0.97196,0.48731,0.0037
221,-32356.16,4487.33,-0.00179,0.96614,0.48128,0.00032
222,-32957.01,5255.97,-0.00526,0.98784,0.48866,0.00034
223,-32231.87,5160.62,-0.00545,0.95883,0.47396,0.00064
224,-33000.09,4434.53,-0.00845,0.9854,0.48426,0.00066
225,-33349.11,5244.62,-0.00412,0.97161,0.48168,0.00044
226,-32601.53,5464.98,-0.00568,0.994,0.49132,0.00024
227,-31874.84,4359.46,-0.00619,1.00036,0.49399,0.0007
228,-32531.74,4472.75,-0.00584,0.99925,0.49378,0.00022
229,-32744.27,5511.12,-0.00444,0.95674,0.47394,0.00513
230,-32990.8,4869.99,-0.0078,0.97717,0.48079,0.00109
231,-32745.13,5074.65,-0.00071,0.98633,0.49245,0.00346
232,-33572.47,5505.14,-0.01003,0.9871,0.48352,0.00356
233,-33487.3,5784.32,-0.00378,0.98256,0.4875,0.00245
234,-33511.26,5167.26,-0.01221,0.98465,0.48011,0.00351
235,-33405.06,5051.95,0.00233,0.95939,0.48202,0.00617
236,-32115.88,4670.71,0.00238,0.96525,0.485,0.00247
237,-33695.33,5315.32,-0.00378,0.97826,0.48534,0.00023
238,-32737.51,4787.0,-0.00772,0.96144,0.473,0.00106
239,-32647.62,4448.94,-0.00817,0.97183,0.47774,0.00245
240,-32119.57,4819.43,-0.00514,0.98678,0.48825,0.00334
241,-32830.21,5431.21,0.00936,0.98965,0.50419,0.00641
242,-32895.03,4826.99,0.02224,0.98848,0.51648,0.02052
243,-32130.72,4264.83,-0.00484,1.01406,0.5022,0.02743
244,-31994.15,4357.94,-0.00443,0.9805,0.48582,0.01331
245,-33184.56,4921.64,0.01203,0.95783,0.49094,0.01334
246,-33241.3,4519.5,0.01401,0.97669,0.50236,0.02614
247,-32693.27,5197.21,0.0168,0.96969,0.50165,0.03195
248,-32935.62,4790.87,-0.00228,1.00583,0.50064,0.01303
249,-32805.98,5048.84,-0.00659,1.00289,0.49486,0.00255
250,-32742.54,5245.43,0.00853,0.97431,0.49568,0.00336
251,-33005.26,5614.37,0.00679,0.97883,0.49621,0.00258
252,-33379.78,5032.28,-0.00551,0.97922,0.4841,0.00367
253,-33470.4,5537.52,0.00675,0.97283,0.49317,0.00361
254,-33453.41,5827.5,-0.00257,0.97053,0.4827,0.00063
255,-33047.06,4869.2,-0.00164,0.95932,0.47802,0.00049
256,-33379.15,5098.62,-0.00145,0.98422,0.49066,0.00346
257,-32912.1,4588.01,0.00271,0.95168,0.47854,0.0032
258,-33063.51,5153.72,0.00213,0.98088,0.49257,0.00489
259,-33232.38,5054.18,-0.00593,0.97631,0.48223,0.00228
260,-33098.84,5121.1,-0.00546,0.9811,0.48509,0.00114
261,-32995.44,5236.51,-0.00779,0.99706,0.49074,0.00172
262,-32889.35,4857.11,-0.00941,1.0002,0.49069,0.00602
263,-33029.56,5337.84,0.00495,0.96251,0.48621,0.00281
264,-33724.56,5205.6,-0.00439,0.98783,0.48952,0.00093
265,-32615.95,4835.72,-0.00619,1.00139,0.4945,0.00029
266,-32851.29,5155.18,-0.00616,0.96878,0.47823,0.00036
267,-32633.85,4875.37,-0.00519,0.98579,0.48771,0.00281
268,-32562.24,4502.85,-0.0003,0.97478,0.48709,0.0033
269,-33972.19,5295.4,0.00012,0.9921,0.49617,0.00254
270,-32477.37,4250.68,-0.00638,0.96716,0.4772,0.00212
271,-33170.93,5420.02,-0.00894,0.95698,0.46955,0.0017
272,-32750.83,4638.74,-0.0074,0.99438,0.4898,0.00159
273,-31950.48,4846.07,-0.00617,0.99469,0.49117,0.002
274,-32594.25,4819.42,-0.01308,0.96985,0.47184,0.00152
275,-32786.42,4688.61,-0.0064,0.99633,0.49176,0.00124
276,-32856.47,5164.79,-0.00853,0.98595,0.48444,0.00077
277,-32778.75,4978.27,-0.00318,0.97517,0.4844,0.00142
278,-32815.54,4638.88,-0.01027,0.95937,0.46942,0.00095
279,-32527.41,4662.24,-0.00663,0.97602,0.48139,0.00069
280,-32948.05,4920.72,-0.00588,0.97649,0.48236,0.00044
281,-32048.04,4441.61,-0.00297,0.96423,0.47914,0.00071
