,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
156,-17979.16,3978.41,-0.00306,0.96516,0.47952,0.00459
157,-17690.36,5381.77,-0.00431,0.97801,0.4847,0.0009
158,-18684.96,4651.26,-0.00507,0.9643,0.47708,0.00148
159,-18173.32,4964.42,0.00229,0.965,0.48479,0.0015
160,-18197.32,4268.35,-0.00356,0.98593,0.4894,0.00046
161,-17659.03,4836.63,-0.00494,0.99243,0.49127,0.00082
162,-17666.8,4597.2,-0.00163,0.96594,0.48134,0.00252
163,-17549.91,4628.5,0.0084,0.96839,0.49259,0.0054
164,-18395.57,5161.73,0.01272,0.98709,0.50627,0.00895
165,-18088.48,5064.4,-0.00596,0.98437,0.48623,0.00412
166,-17987.89,4925.21,-0.00226,0.96596,0.48071,0.00611
167,-18748.0,4798.45,0.001,0.95269,0.47735,0.00085
168,-18041.64,4636.64,0.00444,0.98183,0.49536,0.0115
169,-18169.0,4514.5,-0.00301,0.98104,0.48751,0.00098
170,-18502.99,4893.91,-0.00696,0.98456,0.48532,0.00105
171,-18037.21,4331.97,-0.00473,0.9605,0.47552,0.00363
172,-18179.05,4972.4,-0.00318,0.9651,0.47937,0.00071
173,-18539.12,5221.54,-0.00567,0.96183,0.47524,0.00096
174,-17429.44,4585.59,-0.00166,0.95755,0.47712,0.00038
175,-17875.31,4683.69,-0.00479,0.95676,0.47359,0.00295
176,-18416.22,4723.45,-0.00412,0.97417,0.48297,0.00048
177,-18686.84,5031.69,-0.00716,0.93954,0.46261,0.00379
178,-17647.32,5235.68,-0.00342,0.97632,0.48474,0.00136
179,-17442.48,4539.91,-0.00292,0.96837,0.48127,0.00107
180,-18285.57,5312.76,0.01089,0.98779,0.50479,0.00915
181,-17103.88,4570.27,-0.00647,0.96262,0.47484,0.00104
182,-18315.39,4527.11,-0.00565,0.94282,0.46576,0.00136
183,-17954.5,4802.01,-0.00209,0.95534,0.47558,0.00118
184,-16976.9,4699.8,-0.0038,0.95632,0.47435,0.00111
185,-18742.92,4922.81,-0.00151,0.95233,0.47466,0.00067
186,-17226.95,4523.31,0.00078,0.98943,0.49549,0.00424
187,-17635.85,4753.8,-0.00014,0.98989,0.4948,0.00103
188,-17719.64,5264.2,-0.00209,1.00146,0.49864,0.00091
189,-17726.55,4799.11,0.00223,0.96274,0.4836,0.0009
190,-17121.69,4458.58,0.00073,0.98514,0.4933,0.00078
191,-18024.98,4770.21,-0.00356,0.96423,0.47856,0.00251
192,-17969.16,4179.64,-0.00129,0.97131,0.48437,0.00128
193,-17023.21,4757.59,0.00135,0.95316,0.47794,0.00296
194,-18316.46,4430.91,-0.00308,0.98232,0.48808,0.00452
195,-17281.74,4796.87,0.00582,0.98123,0.49644,0.01058
196,-17719.0,4638.02,0.00517,0.98508,0.4977,0.0045
197,-17657.81,4357.81,0.00228,0.96715,0.48586,0.00604
198,-18047.0,5296.66,-0.00235,0.96214,0.47872,0.00445
199,-16748.9,4511.27,0.00791,0.98484,0.50033,0.00641
200,-17263.03,4495.57,0.00647,0.96642,0.48968,0.0082
201,-18092.84,5164.72,-0.00703,0.95735,0.47164,0.00119
202,-17882.34,5400.26,-0.00577,0.96514,0.4768,0.0005
203,-18122.67,5048.91,-0.00038,1.00153,0.50039,0.00313
204,-17661.49,5400.8,-0.00015,0.94767,0.47369,0.0008
205,-17981.24,4672.84,-0.00291,0.98777,0.49098,0.00049
206,-17428.4,5230.45,-0.00418,0.983,0.48732,0.00033
207,-18461.78,4788.63,-0.0055,0.95905,0.47403,0.0008
208,-17921.9,5232.95,-0.00169,0.93755,0.46708,0.001
209,-17718.56,4243.14,0.00068,0.9938,0.49758,0.00239
210,-17859.34,4912.89,-0.00397,0.98837,0.49022,0.0007
211,-17996.44,4934.13,-0.00431,0.95079,0.47108,0.00087
